OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment,Revenue
ORD100387,2024-11-18,CUST1387,Aadhya Malhotra,East,Electronics,Wireless Mouse,5,211.17,P. Iyer,Debit Card,Returning,1055.85
ORD100390,2024-04-27,CUST1390,Aditya Malhotra,South,Furniture,Desk Lamp,1,16.71,M. Gupta,Wallet,Returning,16.71
ORD100743,2024-05-23,CUST1323,Diya Verma,West,Office Supplies,Desk Organizer,1,328.88,R. Verma,Net Banking,Returning,328.88
ORD100352,2024-01-30,CUST1352,Vivaan Malhotra,East,Electronics,Wireless Mouse,1,39.32,S. Khan,Debit Card,Returning,39.32
ORD100235,2025-07-12,CUST1235,Ayaan Gupta,North,Office Supplies,Pen Set,1,139.74,N. Joshi,Net Banking,New,139.74
ORD101376,2024-11-05,CUST1116,Sai Agarwal,East,Office Supplies,Sticky Notes,2,126.75,R. Verma,UPI,Returning,253.5
ORD100480,2025-06-02,CUST1060,Ananya Iyer,East,Electronics,Webcam HD,5,19.81,P. Iyer,UPI,New,99.05
ORD100567,2025-08-04,CUST1147,Arjun Khan,East,Electronics,Webcam HD,4,35.58,R. Verma,Credit Card,New,142.32
ORD101360,2025-05-20,CUST1100,Anika Verma,West,Office Supplies,Whiteboard,2,171.36,R. Verma,UPI,New,342.72
ORD101501,2024-04-27,CUST1241,Ananya Sharma,West,Electronics,Wireless Mouse,1,180.3,S. Khan,Debit Card,New,180.3
ORD101261,2024-06-18,CUST1001,Vihaan Patel,South,Software,Cloud Backup Plan,5,324.65,M. Gupta,Net Banking,Returning,1623.25
ORD100120,2025-02-09,CUST1120,Kavya Nair,West,Electronics,Webcam HD,1,337.65,A. Sharma,Wallet,New,337.65
ORD101390,2025-09-04,CUST1130,Saanvi Verma,South,Office Supplies,Pen Set,3,375.92,P. Iyer,Debit Card,Returning,1127.76
ORD101024,2025-05-01,CUST1184,Riya Iyer,South,Office Supplies,Pen Set,1,297.53,S. Khan,Debit Card,New,297.53
ORD101086,2025-05-25,CUST1246,Krishna Chopra,West,Software,Cloud Backup Plan,1,227.77,N. Joshi,Credit Card,Returning,227.77
ORD100926,2024-04-08,CUST1086,Aadhya Agarwal,South,Software,VPN Subscription,1,196.52,A. Sharma,Wallet,New,196.52
ORD100515,2025-03-20,CUST1095,Sai Iyer,West,Electronics,Webcam HD,1,51.95,R. Verma,UPI,New,51.95
ORD100223,2025-01-31,CUST1223,Pari Gupta,West,Software,Project Mgmt Tool,4,193.05,S. Khan,Net Banking,Returning,772.2
ORD100613,2025-07-06,CUST1193,Arjun Chopra,West,Electronics,Mechanical Keyboard,5,220.37,P. Iyer,Net Banking,Returning,1101.85
ORD100843,2024-02-10,CUST1003,Vihaan Malhotra,East,Furniture,Standing Desk,1,57.25,R. Verma,Debit Card,New,57.25
ORD100052,2025-09-30,CUST1052,Aditya Khan,North,Software,Project Mgmt Tool,1,384.48,P. Iyer,UPI,New,384.48
ORD101485,2024-08-12,CUST1225,Diya Nair,North,Software,Project Mgmt Tool,3,328.25,M. Gupta,UPI,Returning,984.75
ORD101539,2024-07-10,CUST1279,Vivaan Agarwal,West,Office Supplies,Notebook Pack,5,101.82,N. Joshi,UPI,Returning,509.1
ORD100818,2024-01-02,CUST1398,Krishna Chopra,West,Furniture,Office Chair,4,255.05,N. Joshi,Credit Card,Returning,1020.2
ORD100155,2024-05-15,CUST1155,Krishna Chopra,North,Software,Antivirus License,1,322.44,S. Khan,Debit Card,Returning,322.44
ORD100600,2025-08-03,CUST1180,Ayaan Khan,West,Electronics,27in Monitor,2,240.17,P. Iyer,Net Banking,Returning,480.34
ORD100248,2025-06-28,CUST1248,Myra Malhotra,South,Electronics,Mechanical Keyboard,1,221.15,N. Joshi,UPI,Returning,221.15
ORD100761,2025-10-24,CUST1341,Sai Kumar,West,Software,Antivirus License,3,207.66,A. Sharma,Wallet,New,622.98
ORD101564,2024-06-26,CUST1304,Saanvi Singh,South,Electronics,USB-C Hub,1,53.44,R. Verma,Credit Card,New,53.44
ORD101130,2025-02-10,CUST1290,Myra Kumar,North,Office Supplies,Whiteboard,2,78.7,P. Iyer,Debit Card,Returning,157.4
ORD100542,2024-03-26,CUST1122,Diya Nair,South,Electronics,Wireless Mouse,1,188.49,A. Sharma,Net Banking,New,188.49
ORD100793,2025-12-20,CUST1373,Riya Reddy,South,Furniture,Standing Desk,2,90.68,N. Joshi,Wallet,Returning,181.36
ORD101173,2024-05-31,CUST1333,Kavya Khan,North,Office Supplies,Notebook Pack,4,266.66,N. Joshi,Net Banking,New,1066.64
ORD100628,2025-11-04,CUST1208,Ayaan Kumar,North,Furniture,Desk Lamp,1,41.76,P. Iyer,Debit Card,Returning,41.76
ORD100150,2024-05-24,CUST1150,Ayaan Kumar,North,Furniture,Office Chair,4,271.62,M. Gupta,Debit Card,New,1086.48
ORD100291,2024-09-29,CUST1291,Navya Mehta,West,Office Supplies,Pen Set,3,310.65,P. Iyer,Net Banking,New,931.95
ORD100381,2025-11-20,CUST1381,Myra Patel,North,Office Supplies,Pen Set,1,376.96,S. Khan,Credit Card,Returning,376.96
ORD100686,2024-01-28,CUST1266,Diya Khan,East,Software,Antivirus License,1,347.39,M. Gupta,Wallet,Returning,347.39
ORD100897,2025-03-05,CUST1057,Aarav Patel,West,Electronics,Mechanical Keyboard,1,220.61,S. Khan,Net Banking,Returning,220.61
ORD100854,2024-09-14,CUST1014,Pari Mehta,West,Furniture,Desk Lamp,1,230.39,M. Gupta,Net Banking,Returning,230.39
ORD101071,2025-02-20,CUST1231,Anika Verma,East,Electronics,Mechanical Keyboard,4,95.09,M. Gupta,Debit Card,Returning,380.36
ORD101326,2024-11-10,CUST1066,Ishaan Verma,East,Office Supplies,Sticky Notes,2,33.02,R. Verma,Credit Card,Returning,66.04
ORD101433,2024-10-23,CUST1173,Riya Agarwal,North,Software,VPN Subscription,2,378.34,P. Iyer,Net Banking,New,756.68
ORD100891,2024-02-17,CUST1051,Arjun Mehta,South,Electronics,Mechanical Keyboard,4,66.77,N. Joshi,Debit Card,New,267.08
ORD100615,2025-05-30,CUST1195,Krishna Sharma,East,Software,VPN Subscription,3,406.93,R. Verma,Net Banking,Returning,1220.79
ORD100154,2024-07-30,CUST1154,Aadhya Gupta,South,Furniture,Desk Lamp,3,243.27,P. Iyer,Net Banking,Returning,729.81
ORD101379,2025-10-20,CUST1119,Pari Agarwal,West,Electronics,Webcam HD,3,165.36,S. Khan,UPI,Returning,496.08
ORD100322,2025-04-26,CUST1322,Ishaan Nair,North,Electronics,27in Monitor,2,71.52,R. Verma,Net Banking,Returning,143.04
ORD101246,2025-02-27,CUST1406,Vivaan Kumar,West,Furniture,Office Chair,1,120.18,S. Khan,Debit Card,Returning,120.18
ORD100082,2024-06-18,CUST1082,Sai Gupta,East,Software,Project Mgmt Tool,1,189.6,P. Iyer,UPI,New,189.6
ORD100512,2024-07-19,CUST1092,Myra Kumar,South,Office Supplies,Whiteboard,3,328.87,R. Verma,UPI,Returning,986.61
ORD101229,2025-05-06,CUST1389,Ishaan Chopra,East,Electronics,27in Monitor,2,95.35,M. Gupta,Net Banking,New,190.7
ORD100929,2025-06-25,CUST1089,Myra Chopra,South,Furniture,Standing Desk,4,28.39,A. Sharma,Credit Card,Returning,113.56
ORD101318,2025-04-04,CUST1058,Arjun Patel,West,Furniture,Office Chair,2,408.83,A. Sharma,UPI,New,817.66
ORD100010,2025-08-07,CUST1010,Reyansh Joshi,North,Furniture,Filing Cabinet,2,354.8,S. Khan,Net Banking,Returning,709.6
ORD100831,2024-03-30,CUST1411,Aadhya Joshi,West,Electronics,USB-C Hub,3,217.78,R. Verma,Credit Card,New,653.34
ORD100032,2024-01-02,CUST1032,Aditya Agarwal,North,Furniture,Standing Desk,2,378.94,A. Sharma,Wallet,New,757.88
ORD100413,2025-05-25,CUST1413,Pari Gupta,South,Electronics,Webcam HD,3,19.48,M. Gupta,Credit Card,Returning,58.44
ORD100580,2025-12-04,CUST1160,Aditya Khan,North,Electronics,27in Monitor,4,401.25,P. Iyer,Credit Card,New,1605.0
ORD101558,2025-09-30,CUST1298,Ananya Kumar,West,Furniture,Office Chair,1,412.26,A. Sharma,Wallet,Returning,412.26
ORD101532,2025-12-24,CUST1272,Myra Patel,North,Electronics,USB-C Hub,2,214.62,P. Iyer,Credit Card,New,429.24
ORD100614,2025-04-13,CUST1194,Aadhya Chopra,West,Electronics,27in Monitor,4,12.87,M. Gupta,UPI,New,51.48
ORD101045,2025-03-27,CUST1205,Vivaan Mehta,East,Software,Antivirus License,1,96.23,P. Iyer,Credit Card,New,96.23
ORD101014,2025-10-28,CUST1174,Myra Sharma,East,Electronics,27in Monitor,1,140.03,S. Khan,UPI,Returning,140.03
ORD100089,2025-10-20,CUST1089,Ananya Gupta,South,Electronics,Webcam HD,5,441.52,N. Joshi,UPI,New,2207.6
ORD101371,2024-09-17,CUST1111,Diya Verma,South,Electronics,27in Monitor,4,360.32,P. Iyer,UPI,Returning,1441.28
ORD100601,2024-01-14,CUST1181,Krishna Nair,West,Furniture,Desk Lamp,2,321.89,M. Gupta,UPI,New,643.78
ORD100133,2025-06-23,CUST1133,Vihaan Joshi,North,Office Supplies,Notebook Pack,3,126.16,M. Gupta,Debit Card,New,378.48
ORD100555,2025-02-03,CUST1135,Ayaan Verma,South,Office Supplies,Notebook Pack,1,215.64,S. Khan,UPI,Returning,215.64
ORD101031,2024-06-28,CUST1191,Vivaan Chopra,South,Office Supplies,Notebook Pack,1,35.86,A. Sharma,Credit Card,Returning,35.86
ORD101262,2024-06-25,CUST1002,Aadhya Mehta,South,Office Supplies,Sticky Notes,2,183.87,P. Iyer,Debit Card,Returning,367.74
ORD100320,2025-09-19,CUST1320,Ishaan Reddy,East,Furniture,Standing Desk,5,30.42,S. Khan,Credit Card,New,152.1
ORD101424,2025-02-11,CUST1164,Saanvi Reddy,North,Office Supplies,Whiteboard,2,141.17,P. Iyer,Credit Card,Returning,282.34
ORD101399,2024-05-27,CUST1139,Saanvi Gupta,South,Furniture,Filing Cabinet,4,380.36,R. Verma,Wallet,New,1521.44
ORD100634,2025-09-14,CUST1214,Krishna Nair,West,Furniture,Bookshelf,1,143.65,S. Khan,UPI,New,143.65
ORD100552,2025-06-30,CUST1132,Ayaan Iyer,West,Furniture,Standing Desk,2,178.01,N. Joshi,Debit Card,New,356.02
ORD101055,2024-04-12,CUST1215,Kavya Kumar,West,Furniture,Office Chair,2,381.28,N. Joshi,Wallet,Returning,762.56
ORD101407,2025-11-01,CUST1147,Aarav Gupta,North,Furniture,Filing Cabinet,2,48.67,P. Iyer,Net Banking,New,97.34
ORD100796,2025-04-21,CUST1376,Pari Gupta,West,Office Supplies,Desk Organizer,3,416.16,S. Khan,UPI,New,1248.48
ORD101344,2025-02-08,CUST1084,Navya Chopra,South,Office Supplies,Notebook Pack,1,379.02,S. Khan,UPI,New,379.02
ORD101378,2025-03-20,CUST1118,Kavya Kumar,South,Furniture,Office Chair,1,391.9,R. Verma,UPI,New,391.9
ORD100174,2024-06-08,CUST1174,Reyansh Gupta,West,Office Supplies,Notebook Pack,1,206.71,R. Verma,UPI,Returning,206.71
ORD100245,2025-08-27,CUST1245,Vihaan Khan,North,Software,Cloud Backup Plan,4,17.92,N. Joshi,Wallet,New,71.68
ORD101080,2025-04-09,CUST1240,Pari Nair,East,Software,VPN Subscription,2,327.01,R. Verma,Net Banking,New,654.02
ORD101573,2024-11-03,CUST1313,Krishna Sharma,East,Office Supplies,Desk Organizer,2,207.41,P. Iyer,Credit Card,New,414.82
ORD100145,2025-07-25,CUST1145,Vihaan Kumar,East,Electronics,Wireless Mouse,5,173.36,R. Verma,Net Banking,New,866.8
ORD100090,2025-07-10,CUST1090,Vivaan Patel,East,Electronics,Mechanical Keyboard,2,24.19,A. Sharma,Net Banking,Returning,48.38
ORD100682,2024-11-03,CUST1262,Diya Reddy,West,Office Supplies,Sticky Notes,2,345.32,P. Iyer,Wallet,Returning,690.64
ORD100310,2024-12-03,CUST1310,Myra Gupta,North,Electronics,USB-C Hub,2,315.56,N. Joshi,Wallet,New,631.12
ORD100093,2024-01-02,CUST1093,Diya Joshi,East,Electronics,27in Monitor,5,23.38,S. Khan,Wallet,New,116.9
ORD100924,2024-05-22,CUST1084,Anika Khan,East,Office Supplies,Whiteboard,2,83.41,M. Gupta,Debit Card,New,166.82
ORD101035,2024-11-27,CUST1195,Ayaan Kumar,East,Electronics,Wireless Mouse,4,279.44,S. Khan,Credit Card,New,1117.76
ORD100243,2025-06-17,CUST1243,Vivaan Nair,West,Software,Antivirus License,2,263.76,M. Gupta,Credit Card,Returning,527.52
ORD101111,2024-03-03,CUST1271,Aarav Malhotra,North,Office Supplies,Notebook Pack,1,388.31,M. Gupta,Net Banking,New,388.31
ORD100214,2024-05-21,CUST1214,Vihaan Chopra,East,Software,Antivirus License,3,166.03,A. Sharma,Net Banking,Returning,498.09
ORD101197,2024-07-02,CUST1357,Diya Reddy,North,Furniture,Bookshelf,1,54.98,M. Gupta,Credit Card,New,54.98
ORD100998,2025-07-07,CUST1158,Reyansh Khan,South,Office Supplies,Notebook Pack,1,47.35,A. Sharma,Net Banking,New,47.35
ORD100853,2025-10-17,CUST1013,Sai Mehta,East,Office Supplies,Whiteboard,1,442.42,S. Khan,UPI,Returning,442.42
ORD100425,2025-04-25,CUST1005,Aadhya Sharma,North,Furniture,Filing Cabinet,5,110.59,M. Gupta,UPI,New,552.95
ORD101142,2024-07-27,CUST1302,Navya Malhotra,South,Office Supplies,Pen Set,5,188.12,N. Joshi,Wallet,Returning,940.6
ORD101143,2024-04-21,CUST1303,Ayaan Iyer,South,Software,Antivirus License,1,91.92,R. Verma,Wallet,New,91.92
ORD100226,2024-07-27,CUST1226,Arjun Chopra,East,Furniture,Bookshelf,3,367.8,R. Verma,Wallet,Returning,1103.4
ORD101315,2024-10-29,CUST1055,Vihaan Verma,South,Office Supplies,Desk Organizer,1,72.86,A. Sharma,UPI,Returning,72.86
ORD100000,2025-07-12,CUST1000,Ayaan Gupta,North,Furniture,Standing Desk,4,22.05,M. Gupta,Debit Card,Returning,88.2
ORD100401,2024-02-04,CUST1401,Ananya Malhotra,East,Office Supplies,Whiteboard,1,371.85,P. Iyer,UPI,New,371.85
ORD100084,2024-10-18,CUST1084,Vihaan Mehta,North,Furniture,Desk Lamp,1,128.57,R. Verma,UPI,Returning,128.57
ORD100162,2025-09-14,CUST1162,Aditya Singh,East,Office Supplies,Sticky Notes,1,382.77,M. Gupta,Debit Card,Returning,382.77
ORD100114,2024-10-18,CUST1114,Pari Reddy,East,Electronics,USB-C Hub,5,401.05,A. Sharma,Net Banking,New,2005.25
ORD100670,2025-02-06,CUST1250,Ishaan Joshi,West,Software,Cloud Backup Plan,4,320.16,A. Sharma,Wallet,New,1280.64
ORD101174,2024-05-04,CUST1334,Reyansh Gupta,West,Electronics,USB-C Hub,2,355.97,R. Verma,Wallet,Returning,711.94
ORD101231,2025-01-08,CUST1391,Vihaan Patel,East,Electronics,Mechanical Keyboard,2,186.69,M. Gupta,Net Banking,New,373.38
ORD100889,2025-06-19,CUST1049,Anika Singh,South,Office Supplies,Desk Organizer,2,225.75,S. Khan,Debit Card,Returning,451.5
ORD100625,2025-05-04,CUST1205,Myra Joshi,East,Electronics,Wireless Mouse,2,17.48,M. Gupta,Wallet,Returning,34.96
ORD101577,2024-05-04,CUST1317,Ishaan Kumar,South,Office Supplies,Pen Set,5,365.52,S. Khan,Debit Card,New,1827.6
ORD100952,2025-03-11,CUST1112,Saanvi Khan,East,Office Supplies,Pen Set,1,420.79,M. Gupta,Credit Card,Returning,420.79
ORD100807,2024-11-27,CUST1387,Navya Chopra,East,Office Supplies,Sticky Notes,1,327.47,R. Verma,Debit Card,New,327.47
ORD100258,2024-08-11,CUST1258,Riya Malhotra,North,Furniture,Office Chair,1,426.63,R. Verma,Debit Card,New,426.63
ORD100624,2024-02-06,CUST1204,Pari Malhotra,North,Software,Antivirus License,1,427.86,M. Gupta,UPI,New,427.86
ORD100826,2024-03-29,CUST1406,Aarav Iyer,West,Furniture,Filing Cabinet,2,248.33,A. Sharma,UPI,Returning,496.66
ORD100234,2025-05-29,CUST1234,Vivaan Mehta,North,Electronics,Webcam HD,2,355.81,S. Khan,UPI,Returning,711.62
ORD100135,2025-07-10,CUST1135,Vivaan Malhotra,South,Software,Cloud Backup Plan,1,418.51,N. Joshi,UPI,New,418.51
ORD100616,2025-10-22,CUST1196,Ishaan Malhotra,West,Office Supplies,Sticky Notes,4,433.45,M. Gupta,Wallet,Returning,1733.8
ORD101578,2024-08-14,CUST1318,Reyansh Nair,East,Software,VPN Subscription,4,226.09,M. Gupta,UPI,Returning,904.36
ORD100836,2024-03-17,CUST1416,Ayaan Reddy,South,Software,Project Mgmt Tool,1,192.45,N. Joshi,Credit Card,Returning,192.45
ORD100842,2025-05-02,CUST1002,Aadhya Nair,West,Furniture,Office Chair,4,146.41,A. Sharma,Credit Card,New,585.64
ORD100959,2025-08-18,CUST1119,Vivaan Singh,North,Software,Project Mgmt Tool,2,358.71,A. Sharma,Net Banking,Returning,717.42
ORD100592,2024-10-14,CUST1172,Anika Singh,West,Electronics,Webcam HD,5,107.82,M. Gupta,Debit Card,New,539.1
ORD100343,2025-11-29,CUST1343,Pari Joshi,North,Software,Antivirus License,4,32.4,P. Iyer,Credit Card,Returning,129.6
ORD101333,2025-03-29,CUST1073,Ananya Gupta,East,Furniture,Bookshelf,4,259.23,R. Verma,Credit Card,New,1036.92
ORD100293,2025-04-05,CUST1293,Aarav Patel,North,Office Supplies,Sticky Notes,1,154.69,P. Iyer,Wallet,Returning,154.69
ORD100364,2024-06-24,CUST1364,Ishaan Reddy,East,Software,VPN Subscription,2,222.04,P. Iyer,Net Banking,Returning,444.08
ORD100178,2024-12-28,CUST1178,Myra Sharma,North,Software,VPN Subscription,1,129.54,M. Gupta,Debit Card,Returning,129.54
ORD100659,2024-11-27,CUST1239,Saanvi Singh,North,Electronics,Webcam HD,1,141.55,M. Gupta,UPI,Returning,141.55
ORD100996,2025-02-28,CUST1156,Kavya Reddy,South,Electronics,Mechanical Keyboard,2,53.11,S. Khan,Net Banking,New,106.22
ORD100014,2024-02-10,CUST1014,Vihaan Malhotra,North,Office Supplies,Whiteboard,4,298.56,N. Joshi,Net Banking,New,1194.24
ORD101110,2024-12-02,CUST1270,Riya Gupta,West,Electronics,Webcam HD,1,275.6,N. Joshi,Wallet,Returning,275.6
ORD100165,2025-07-03,CUST1165,Anika Malhotra,East,Furniture,Office Chair,4,267.21,P. Iyer,UPI,New,1068.84
ORD101514,2024-06-27,CUST1254,Kavya Iyer,North,Electronics,Wireless Mouse,3,90.02,M. Gupta,UPI,New,270.06
ORD100059,2025-02-08,CUST1059,Saanvi Chopra,West,Office Supplies,Desk Organizer,2,245.16,M. Gupta,UPI,Returning,490.32
ORD100709,2024-06-08,CUST1289,Navya Malhotra,East,Software,VPN Subscription,3,175.07,S. Khan,Debit Card,Returning,525.21
ORD100676,2025-02-23,CUST1256,Vivaan Kumar,East,Office Supplies,Whiteboard,1,145.53,N. Joshi,Credit Card,Returning,145.53
ORD100780,2025-07-09,CUST1360,Ishaan Singh,West,Software,Cloud Backup Plan,2,407.87,R. Verma,Debit Card,Returning,815.74
ORD100424,2025-05-14,CUST1004,Anika Reddy,North,Software,VPN Subscription,1,241.51,N. Joshi,UPI,Returning,241.51
ORD100292,2025-03-28,CUST1292,Sai Patel,East,Electronics,USB-C Hub,5,27.84,N. Joshi,Credit Card,New,139.2
ORD101065,2025-07-17,CUST1225,Diya Chopra,North,Electronics,Wireless Mouse,1,91.56,M. Gupta,Debit Card,New,91.56
ORD101443,2025-09-20,CUST1183,Navya Singh,West,Software,Project Mgmt Tool,2,121.77,M. Gupta,Credit Card,Returning,243.54
ORD100329,2024-05-27,CUST1329,Arjun Gupta,East,Office Supplies,Sticky Notes,4,438.94,S. Khan,Wallet,Returning,1755.76
ORD100429,2024-07-29,CUST1009,Vivaan Joshi,North,Electronics,Webcam HD,1,329.93,A. Sharma,Debit Card,Returning,329.93
ORD101012,2025-05-09,CUST1172,Vivaan Verma,East,Furniture,Bookshelf,1,381.41,S. Khan,Credit Card,Returning,381.41
ORD100079,2025-10-24,CUST1079,Ananya Nair,East,Software,VPN Subscription,1,153.72,N. Joshi,Wallet,New,153.72
ORD101052,2025-06-03,CUST1212,Vihaan Verma,East,Electronics,Mechanical Keyboard,1,273.65,N. Joshi,UPI,Returning,273.65
ORD100834,2025-07-08,CUST1414,Vihaan Gupta,West,Software,Project Mgmt Tool,1,302.85,S. Khan,Wallet,New,302.85
ORD100749,2024-01-30,CUST1329,Ananya Verma,South,Office Supplies,Notebook Pack,2,166.5,P. Iyer,UPI,New,333.0
ORD100890,2024-05-07,CUST1050,Pari Kumar,East,Software,VPN Subscription,2,294.57,R. Verma,Net Banking,New,589.14
ORD100254,2024-01-01,CUST1254,Sai Nair,South,Office Supplies,Pen Set,1,448.59,M. Gupta,Debit Card,New,448.59
ORD101396,2024-09-09,CUST1136,Aadhya Joshi,East,Office Supplies,Sticky Notes,4,354.88,S. Khan,Wallet,New,1419.52
ORD101576,2025-09-22,CUST1316,Kavya Malhotra,North,Software,Cloud Backup Plan,2,232.95,P. Iyer,Wallet,Returning,465.9
ORD101108,2025-07-27,CUST1268,Navya Kumar,East,Electronics,USB-C Hub,4,162.12,P. Iyer,Net Banking,Returning,648.48
ORD100136,2024-05-23,CUST1136,Saanvi Nair,East,Office Supplies,Pen Set,3,31.73,M. Gupta,Wallet,Returning,95.19
ORD101218,2025-02-13,CUST1378,Diya Kumar,West,Furniture,Standing Desk,2,292.13,M. Gupta,UPI,New,584.26
ORD100852,2025-06-09,CUST1012,Aarav Patel,South,Office Supplies,Desk Organizer,1,182.06,R. Verma,Wallet,Returning,182.06
ORD101202,2025-06-15,CUST1362,Reyansh Sharma,East,Electronics,Mechanical Keyboard,2,358.63,M. Gupta,Credit Card,New,717.26
ORD100723,2024-11-30,CUST1303,Pari Iyer,North,Furniture,Office Chair,2,262.07,M. Gupta,Credit Card,New,524.14
ORD100859,2025-03-24,CUST1019,Vivaan Agarwal,East,Furniture,Bookshelf,4,345.53,M. Gupta,Wallet,New,1382.12
ORD100969,2025-06-15,CUST1129,Aarav Joshi,South,Software,Cloud Backup Plan,5,86.21,P. Iyer,Net Banking,Returning,431.05
ORD100496,2024-06-14,CUST1076,Ayaan Reddy,West,Office Supplies,Sticky Notes,1,348.77,M. Gupta,Credit Card,New,348.77
ORD100950,2024-12-04,CUST1110,Aarav Gupta,South,Furniture,Desk Lamp,2,300.74,N. Joshi,Net Banking,Returning,601.48
ORD100805,2024-05-31,CUST1385,Aditya Patel,East,Electronics,27in Monitor,4,253.43,P. Iyer,UPI,Returning,1013.72
ORD100129,2024-04-10,CUST1129,Krishna Patel,West,Furniture,Bookshelf,3,412.13,R. Verma,Debit Card,New,1236.39
ORD100337,2024-10-03,CUST1337,Navya Malhotra,North,Furniture,Filing Cabinet,1,120.86,R. Verma,Wallet,New,120.86
ORD100608,2025-12-30,CUST1188,Kavya Mehta,West,Office Supplies,Pen Set,5,164.55,M. Gupta,Credit Card,Returning,822.75
ORD101148,2025-02-25,CUST1308,Krishna Nair,South,Electronics,27in Monitor,2,35.81,M. Gupta,Credit Card,Returning,71.62
ORD100195,2025-02-15,CUST1195,Saanvi Gupta,West,Office Supplies,Sticky Notes,4,401.19,P. Iyer,Net Banking,New,1604.76
ORD101593,2024-12-10,CUST1333,Aadhya Joshi,East,Furniture,Standing Desk,1,428.23,M. Gupta,Credit Card,Returning,428.23
ORD100909,2024-03-24,CUST1069,Sai Agarwal,North,Electronics,USB-C Hub,2,220.5,N. Joshi,Net Banking,New,441.0
ORD100103,2024-08-08,CUST1103,Aditya Iyer,West,Software,Antivirus License,1,30.34,S. Khan,Net Banking,New,30.34
ORD101491,2025-09-02,CUST1231,Ayaan Malhotra,North,Office Supplies,Sticky Notes,2,372.37,P. Iyer,Debit Card,New,744.74
ORD101505,2024-02-18,CUST1245,Ananya Joshi,East,Office Supplies,Pen Set,1,128.31,S. Khan,UPI,Returning,128.31
ORD100719,2024-08-08,CUST1299,Saanvi Patel,East,Furniture,Filing Cabinet,2,55.22,N. Joshi,Wallet,Returning,110.44
ORD100884,2024-03-11,CUST1044,Aadhya Kumar,East,Furniture,Desk Lamp,2,368.54,A. Sharma,Wallet,Returning,737.08
ORD100776,2024-02-06,CUST1356,Pari Verma,West,Electronics,27in Monitor,1,294.8,P. Iyer,Wallet,Returning,294.8
ORD100849,2024-06-21,CUST1009,Diya Malhotra,East,Office Supplies,Sticky Notes,2,381.89,A. Sharma,Debit Card,New,763.78
ORD100894,2024-01-15,CUST1054,Arjun Kumar,South,Electronics,USB-C Hub,1,267.23,N. Joshi,Net Banking,Returning,267.23
ORD100227,2025-12-02,CUST1227,Saanvi Iyer,South,Furniture,Office Chair,1,13.73,S. Khan,Debit Card,Returning,13.73
ORD101516,2024-12-18,CUST1256,Saanvi Mehta,East,Software,Project Mgmt Tool,1,352.52,N. Joshi,Debit Card,Returning,352.52
ORD100126,2024-08-18,CUST1126,Sai Agarwal,West,Furniture,Filing Cabinet,1,364.15,M. Gupta,Wallet,New,364.15
ORD100405,2025-11-01,CUST1405,Navya Iyer,East,Electronics,27in Monitor,1,14.24,N. Joshi,UPI,New,14.24
ORD100775,2025-06-14,CUST1355,Ananya Sharma,East,Office Supplies,Pen Set,1,328.04,N. Joshi,Debit Card,New,328.04
ORD100821,2025-05-28,CUST1401,Saanvi Verma,East,Office Supplies,Desk Organizer,1,262.36,N. Joshi,Debit Card,Returning,262.36
ORD100711,2025-07-01,CUST1291,Vihaan Patel,South,Electronics,27in Monitor,1,205.41,R. Verma,Debit Card,New,205.41
ORD101521,2025-02-24,CUST1261,Aadhya Verma,East,Software,Project Mgmt Tool,5,411.92,R. Verma,Wallet,New,2059.6
ORD101163,2024-12-30,CUST1323,Vihaan Chopra,South,Software,Cloud Backup Plan,5,96.15,P. Iyer,Debit Card,Returning,480.75
ORD100303,2025-07-25,CUST1303,Anika Joshi,West,Electronics,Mechanical Keyboard,1,91.91,P. Iyer,UPI,New,91.91
ORD100267,2024-08-28,CUST1267,Sai Gupta,West,Software,VPN Subscription,1,101.07,S. Khan,Wallet,New,101.07
ORD100545,2025-04-12,CUST1125,Ishaan Gupta,South,Furniture,Office Chair,1,71.44,S. Khan,Credit Card,New,71.44
ORD100212,2024-06-13,CUST1212,Anika Singh,South,Office Supplies,Sticky Notes,5,410.38,A. Sharma,Credit Card,New,2051.9
ORD100896,2024-04-19,CUST1056,Ishaan Mehta,East,Furniture,Desk Lamp,2,119.43,M. Gupta,Wallet,New,238.86
ORD101222,2025-07-17,CUST1382,Vivaan Mehta,North,Office Supplies,Desk Organizer,1,47.54,S. Khan,Credit Card,New,47.54
ORD100916,2024-05-13,CUST1076,Aarav Singh,East,Furniture,Standing Desk,4,102.53,A. Sharma,UPI,Returning,410.12
ORD100675,2025-08-23,CUST1255,Ananya Malhotra,East,Electronics,USB-C Hub,1,423.72,A. Sharma,Debit Card,New,423.72
ORD101289,2024-06-27,CUST1029,Anika Gupta,West,Software,Project Mgmt Tool,2,380.36,A. Sharma,UPI,New,760.72
ORD100814,2025-11-14,CUST1394,Myra Joshi,West,Office Supplies,Whiteboard,1,280.44,A. Sharma,Net Banking,New,280.44
ORD101265,2024-12-16,CUST1005,Arjun Iyer,West,Software,Antivirus License,3,198.2,A. Sharma,Credit Card,New,594.6
ORD100342,2025-02-04,CUST1342,Saanvi Kumar,West,Electronics,Wireless Mouse,5,219.34,A. Sharma,Wallet,New,1096.7
