OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment
ORD101530,2024-04-06,CUST1270,Ayaan Iyer,North ,Office Supplies,Desk Organizer,2.0,136.26,P. Iyer,Debit Card,New
ORD100982,25-Jul-2025,CUST1142,  SAI VERMA  ,East,Office Supplies,Sticky Notes,1.0,415.49,R. Verma,Debit Card,Returning
ORD101425,02-02-2024,CUST1165,  Sai Singh  ,South,Office Supplies,Sticky Notes,1.0,208.83,R. Verma,UPI,New
ORD100706,2024-12-03,CUST1286,Ayaan Agarwal, East,Furniture,Standing Desk,5.0,405.44,P. Iyer,UPI,Returning
ORD100487,04-Apr-2025,CUST1067,ADITYA PATEL,SOUTH,Furniture,Filing Cabinet,,,A. Sharma,Net Banking,New
ORD100273,20/01/2024,CUST1273,Krishna Mehta,East,Software,VPN Subscription,-1.0,436.61,R. Verma,UPI,New
ORD101588,2025-10-01,CUST1328,Saanvi Malhotra,South,Furniture,Standing Desk,1.0,272.89,S. Khan,UPI,New
ORD101348,2025-04-26,CUST1088,Aarav Joshi,SOUTH,Software,VPN Subscription,1.0,208.06,M. Gupta,Net Banking,Returning
ORD100963,12-24-2025,CUST1123,Krishna Kumar, East,Software,VPN Subscription,3.0,442.55,N. Joshi,Wallet,Returning
ORD100877,17/08/2025,CUST1037,  Ishaan Agarwal  , East,Electronics,Webcam HD,2.0,352.62,N. Joshi,Net Banking,New
ORD101272,09/12/2024,CUST1012,Sai Singh,EAST,Electronics,27in Monitor,4.0,,P. Iyer,Net Banking,Returning
ORD101460,05-23-2024,CUST1200,Vihaan Verma,west,Software,VPN Subscription,1.0,314.44,A. Sharma,Wallet,New
ORD100411,2025-03-26,CUST1411,Arjun Joshi,West,Furniture,Filing Cabinet,2.0,73.69,N. Joshi,UPI,Returning
ORD100667,24/12/2024,CUST1247,Vivaan Reddy,North ,Furniture,Office Chair,3.0,285.94,S. Khan,Wallet,Returning
ORD100149,10-16-2025,CUST1149,Krishna Nair,east,Software,Antivirus License,4.0,278.2,M. Gupta,Debit Card,Returning
ORD100644,2025-09-15,CUST1224,Ananya Malhotra,SOUTH,Furniture,Office Chair,1.0,40.6,N. Joshi,UPI,Returning
ORD101295,30-Dec-2025,CUST1035,Kavya Khan,South,Furniture,Desk Lamp,4.0,75.3,S. Khan,UPI,Returning
ORD100218,12-04-2024,CUST1218,Sai Verma,north,Software,VPN Subscription,1.0,232.06,A. Sharma,UPI,Returning
ORD100239,03-22-2025,CUST1239,Ayaan Agarwal,West,Electronics,USB-C Hub,3.0,67.36,P. Iyer,Net Banking,Returning
ORD100792,09-Jul-2024,CUST1372,Reyansh Mehta,west,Office Supplies,Whiteboard,2.0,331.35,M. Gupta,Credit Card,New
ORD100191,2024-06-03,CUST1191,Krishna Singh,NORTH,Software,VPN Subscription,1.0,303.32,R. Verma,Wallet,New
ORD100333,2025-10-01,CUST1333,Vivaan Nair,North ,Office Supplies,Pen Set,2.0,222.26,P. Iyer,Debit Card,Returning
ORD100962,06-23-2025,CUST1122,Krishna Patel,north,Software,Antivirus License,4.0,79.95,S. Khan,UPI,New
ORD101405,12-03-2024,CUST1145,Reyansh Kumar,south,Office Supplies,Notebook Pack,2.0,400.56,S. Khan,Credit Card,Returning
ORD101569,02/07/2025,CUST1309,Krishna Gupta,North,Office Supplies,Desk Organizer,4.0,372.31,S. Khan,Net Banking,Returning
ORD101334,18/03/2025,CUST1074,Reyansh Nair,North ,Furniture,Standing Desk,1.0,225.8,S. Khan,Wallet,New
ORD101305,12/08/2025,CUST1045,MYRA PATEL,West,Office Supplies,Notebook Pack,1.0,72.8,M. Gupta,Credit Card,New
ORD100582,05-09-2024,CUST1162,ARJUN SINGH,north,Electronics,USB-C Hub,2.0,220.86,P. Iyer,UPI,Returning
ORD101535,03-Jan-2024,CUST1275,Krishna Nair,north,Furniture,Standing Desk,4.0,305.62,R. Verma,Net Banking,New
ORD101158,02-02-2025,CUST1318,Aarav Kumar,SOUTH,Furniture,Filing Cabinet,2.0,310.65,P. Iyer,Debit Card,New
ORD100839,10/03/2025,CUST1419,Anika Nair,EAST,Office Supplies,Sticky Notes,1.0,362.59,N. Joshi,Wallet,Returning
ORD100627,2025-07-03,CUST1207,Pari Sharma,north,Office Supplies,Notebook Pack,1.0,393.98,S. Khan,Debit Card,Returning
ORD100323,06-23-2024,CUST1323,Myra Verma,west,Electronics,Wireless Mouse,3.0,275.16,A. Sharma,Net Banking,New
ORD101327,20-Oct-2025,CUST1067,Kavya Verma,WEST,Electronics,USB-C Hub,4.0,434.28,R. Verma,UPI,Returning
ORD100778,24/02/2025,CUST1358,  Aadhya Agarwal  ,east,Furniture,Office Chair,4.0,63.26,S. Khan,UPI,Returning
ORD100939,19-Aug-2025,CUST1099,Sai Chopra,East,Software,VPN Subscription,4.0,285.12,P. Iyer,Credit Card,Returning
ORD100437,02/05/2025,CUST1017,ADITYA VERMA,SOUTH,Software,VPN Subscription,5.0,42.51,S. Khan,Net Banking,Returning
ORD100119,2025-03-28,CUST1119,Riya Gupta,North,Office Supplies,Pen Set,2.0,324.88,A. Sharma,UPI,New
ORD101098,2024-09-14,CUST1258,Krishna Agarwal, East,Electronics,USB-C Hub,1.0,422.06,N. Joshi,Net Banking,New
ORD101584,2024-07-15,CUST1324,Sai Sharma,north,Furniture,Desk Lamp,1.0,343.3,R. Verma,Net Banking,New
ORD101026,03-11-2025,CUST1186,  Anika Kumar  ,North ,Software,VPN Subscription,1.0,131.25,P. Iyer,UPI,New
ORD101114,21/03/2024,CUST1274,Aarav Joshi,south,Furniture,Filing Cabinet,1.0,123.4,P. Iyer,UPI,Returning
ORD100076,31-Jul-2025,CUST1076,Sai Agarwal,South,Office Supplies,Notebook Pack,3.0,390.0,S. Khan,Net Banking,Returning
ORD101053,11-18-2024,CUST1213,Saanvi Mehta,north,Office Supplies,Notebook Pack,1.0,309.7,R. Verma,UPI,Returning
ORD100900,14-Oct-2024,CUST1060,Aarav Malhotra,East,Electronics,USB-C Hub,2.0,49.32,P. Iyer,Wallet,New
ORD100371,10-16-2025,CUST1371,  Pari Agarwal  ,WEST,Furniture,Office Chair,4.0,85.3,R. Verma,Debit Card,Returning
ORD101545,06-13-2025,CUST1285,Aditya Nair,south,Furniture,Desk Lamp,2.0,343.36,S. Khan,Debit Card,Returning
ORD101591,11-24-2025,CUST1331,Myra Patel,North,Electronics,27in Monitor,2.0,50.42,N. Joshi,Credit Card,Returning
ORD100941,02-10-2025,CUST1101,Navya Verma,West,Office Supplies,Pen Set,1.0,436.87,R. Verma,Net Banking,Returning
ORD100577,10-04-2025,CUST1157,Anika Verma,West,Electronics,Mechanical Keyboard,1.0,427.33,N. Joshi,Wallet,New
ORD100819,15/01/2025,CUST1399,Myra Joshi,East,Furniture,Filing Cabinet,3.0,332.96,S. Khan,Net Banking,Returning
ORD101182,23-Jan-2024,CUST1342,Pari Singh, East,Electronics,Webcam HD,1.0,192.93,N. Joshi,Wallet,New
ORD101200,07-21-2024,CUST1360,Saanvi Reddy,North,Software,Project Mgmt Tool,2.0,131.14,A. Sharma,Wallet,New
ORD101394,21/11/2024,CUST1134,Krishna Malhotra,east,Furniture,Filing Cabinet,3.0,100.1,R. Verma,Wallet,Returning
ORD100886,10-10-2024,CUST1046,Reyansh Reddy,East,Office Supplies,Pen Set,1.0,366.72,P. Iyer,Wallet,Returning
ORD100968,01-08-2024,CUST1128,Reyansh Reddy,South,Electronics,Mechanical Keyboard,1.0,34.07,S. Khan,Net Banking,Returning
ORD100785,27/03/2025,CUST1365,Pari Mehta,west,Office Supplies,Notebook Pack,5.0,403.14,P. Iyer,Credit Card,Returning
ORD101240,04/12/2025,CUST1400,AYAAN KUMAR,South,Furniture,Bookshelf,5.0,96.41,M. Gupta,UPI,Returning
ORD101298,17/09/2025,CUST1038,Riya Joshi,south,Software,VPN Subscription,3.0,413.03,M. Gupta,Debit Card,New
ORD100301,2025-02-22,CUST1301,Myra Gupta,east,Software,VPN Subscription,2.0,427.99,R. Verma,Credit Card,New
ORD100689,04-06-2025,CUST1269,Krishna Mehta,West,Furniture,Filing Cabinet,5.0,322.71,R. Verma,UPI,Returning
ORD100812,09-Sep-2025,CUST1392,  Vihaan Nair  ,south,Furniture,Filing Cabinet,2.0,89.7,R. Verma,Debit Card,Returning
ORD101061,03/03/2024,CUST1221,Vihaan Khan,south,Office Supplies,Sticky Notes,1.0,104.73,A. Sharma,Credit Card,New
ORD100236,03-28-2024,CUST1236,Pari Reddy,South,Electronics,Wireless Mouse,2.0,338.75,N. Joshi,Wallet,New
ORD101225,24-Apr-2024,CUST1385,NAVYA AGARWAL,North ,Office Supplies,Whiteboard,1.0,196.62,S. Khan,Debit Card,New
ORD100499,06/07/2024,CUST1079,Pari Chopra,West,Electronics,27in Monitor,2.0,442.46,A. Sharma,Debit Card,New
ORD101457,11/09/2025,CUST1197,Krishna Malhotra,North,Furniture,Desk Lamp,,368.14,P. Iyer,Debit Card,New
ORD101079,05/02/2024,CUST1239,Ayaan Singh,East,Furniture,Desk Lamp,1.0,42.78,S. Khan,Credit Card,Returning
ORD100794,2025-06-27,CUST1374,Aadhya Kumar,WEST,Furniture,Standing Desk,2.0,132.4,N. Joshi,Credit Card,Returning
ORD101233,23/04/2024,CUST1393,Ananya Patel, East,Office Supplies,Pen Set,1.0,408.38,R. Verma,Wallet,Returning
ORD100990,2025-06-04,CUST1150,ANANYA MEHTA,north,Electronics,Wireless Mouse,4.0,208.21,A. Sharma,Credit Card,Returning
ORD101345,02-Jun-2025,CUST1085,Diya Malhotra,North,Software,Cloud Backup Plan,2.0,154.1,P. Iyer,Net Banking,Returning
ORD100934,16/06/2025,CUST1094,Navya Malhotra,SOUTH,Office Supplies,Sticky Notes,1.0,377.5,S. Khan,Credit Card,New
ORD100387,18-Nov-2024,CUST1387,Aadhya Malhotra,EAST,Electronics,Wireless Mouse,-5.0,211.17,P. Iyer,Debit Card,Returning
ORD100390,04-27-2024,CUST1390,Aditya Malhotra,SOUTH,Furniture,Desk Lamp,1.0,16.71,M. Gupta,Wallet,Returning
ORD100743,23-May-2024,CUST1323,Diya Verma,west,Office Supplies,Desk Organizer,1.0,328.88,R. Verma,Net Banking,Returning
ORD100352,30-Jan-2024,CUST1352,Vivaan Malhotra, East,Electronics,Wireless Mouse,1.0,39.32,S. Khan,Debit Card,Returning
ORD100235,07-12-2025,CUST1235,Ayaan Gupta,North ,Office Supplies,Pen Set,1.0,139.74,N. Joshi,Net Banking,New
ORD101376,11/05/2024,CUST1116,  Sai Agarwal  , East,Office Supplies,Sticky Notes,2.0,126.75,R. Verma,UPI,Returning
ORD100480,2025-06-02,CUST1060,Ananya Iyer,East,Electronics,Webcam HD,5.0,19.81,P. Iyer,UPI,New
ORD100567,2025-08-04,CUST1147,Arjun Khan, East,Electronics,Webcam HD,4.0,35.58,R. Verma,Credit Card,New
ORD101360,2025-05-20,CUST1100,  Anika Verma  ,WEST,Office Supplies,Whiteboard,2.0,171.36,R. Verma,UPI,New
ORD101501,27-Apr-2024,CUST1241,Ananya Sharma,west,Electronics,Wireless Mouse,1.0,180.3,S. Khan,Debit Card,New
ORD101261,06-18-2024,CUST1001,Vihaan Patel,SOUTH,Software,Cloud Backup Plan,5.0,324.65,M. Gupta,Net Banking,Returning
ORD100120,02-09-2025,CUST1120,Kavya Nair,west,Electronics,Webcam HD,1.0,337.65,A. Sharma,Wallet,New
ORD101390,09-04-2025,CUST1130,Saanvi Verma,south,Office Supplies,Pen Set,3.0,375.92,P. Iyer,Debit Card,Returning
ORD101024,05-01-2025,CUST1184,Riya Iyer,South,Office Supplies,Pen Set,1.0,297.53,S. Khan,Debit Card,New
ORD101086,2025-05-25,CUST1246,Krishna Chopra,WEST,Software,Cloud Backup Plan,1.0,227.77,N. Joshi,Credit Card,Returning
ORD100926,2024-04-08,CUST1086,Aadhya Agarwal,south,Software,VPN Subscription,1.0,196.52,A. Sharma,Wallet,New
ORD100515,03-20-2025,CUST1095,Sai Iyer,west,Electronics,Webcam HD,1.0,51.95,R. Verma,UPI,New
ORD100223,01-31-2025,CUST1223,Pari Gupta,WEST,Software,Project Mgmt Tool,4.0,193.05,S. Khan,Net Banking,Returning
ORD101189,21-Mar-2024,CUST1349,Pari Iyer,SOUTH,Software,Cloud Backup Plan,,358.71,N. Joshi,Debit Card,New
ORD100613,07/06/2025,CUST1193,Arjun Chopra,West,Electronics,Mechanical Keyboard,5.0,220.37,P. Iyer,Net Banking,Returning
ORD100843,2024-02-10,CUST1003,Vihaan Malhotra,East,Furniture,Standing Desk,1.0,57.25,R. Verma,Debit Card,New
ORD100052,30-Sep-2025,CUST1052,Aditya Khan,north,Software,Project Mgmt Tool,1.0,384.48,P. Iyer,UPI,New
ORD101485,08-12-2024,CUST1225,Diya Nair,North ,Software,Project Mgmt Tool,3.0,328.25,M. Gupta,UPI,Returning
ORD100485,2024-06-26,CUST1065,Vihaan Singh,SOUTH,Software,VPN Subscription,-4.0,297.06,N. Joshi,Net Banking,Returning
ORD101539,07/10/2024,CUST1279,Vivaan Agarwal,West,Office Supplies,Notebook Pack,5.0,101.82,N. Joshi,UPI,Returning
ORD100818,2024-01-02,CUST1398,Krishna Chopra,West,Furniture,Office Chair,4.0,255.05,N. Joshi,Credit Card,Returning
ORD100155,15/05/2024,CUST1155,Krishna Chopra,north,Software,Antivirus License,1.0,322.44,S. Khan,Debit Card,Returning
ORD100600,08-03-2025,CUST1180,AYAAN KHAN,WEST,Electronics,27in Monitor,2.0,240.17,P. Iyer,Net Banking,Returning
ORD101293,07-Apr-2025,CUST1033,Aarav Gupta,south,Furniture,Standing Desk,1.0,,P. Iyer,Debit Card,Returning
ORD100248,2025-06-28,CUST1248,  Myra Malhotra  ,SOUTH,Electronics,Mechanical Keyboard,1.0,221.15,N. Joshi,UPI,Returning
ORD100761,2025-10-24,CUST1341,Sai Kumar,west,Software,Antivirus License,3.0,207.66,A. Sharma,Wallet,New
ORD101564,06-26-2024,CUST1304,Saanvi Singh,SOUTH,Electronics,USB-C Hub,1.0,53.44,R. Verma,Credit Card,New
ORD101130,10-Feb-2025,CUST1290,Myra Kumar,NORTH,Office Supplies,Whiteboard,2.0,78.7,P. Iyer,Debit Card,Returning
ORD100542,03-26-2024,CUST1122,Diya Nair,SOUTH,Electronics,Wireless Mouse,1.0,188.49,A. Sharma,Net Banking,New
ORD100793,2025-12-20,CUST1373,Riya Reddy,South,Furniture,Standing Desk,2.0,90.68,N. Joshi,Wallet,Returning
ORD101173,31-May-2024,CUST1333,Kavya Khan,North,Office Supplies,Notebook Pack,4.0,266.66,N. Joshi,Net Banking,New
ORD100628,2025-11-04,CUST1208,Ayaan Kumar,NORTH,Furniture,Desk Lamp,1.0,41.76,P. Iyer,Debit Card,Returning
ORD100150,24-May-2024,CUST1150,AYAAN KUMAR,north,Furniture,Office Chair,4.0,271.62,M. Gupta,Debit Card,New
ORD100291,29-Sep-2024,CUST1291,Navya Mehta,west,Office Supplies,Pen Set,3.0,310.65,P. Iyer,Net Banking,New
ORD100381,2025-11-20,CUST1381,Myra Patel,North,Office Supplies,Pen Set,1.0,376.96,S. Khan,Credit Card,Returning
ORD100686,28/01/2024,CUST1266,Diya Khan, East,Software,Antivirus License,1.0,347.39,M. Gupta,Wallet,Returning
ORD100897,03-05-2025,CUST1057,Aarav Patel,WEST,Electronics,Mechanical Keyboard,1.0,220.61,S. Khan,Net Banking,Returning
ORD100854,14-Sep-2024,CUST1014,Pari Mehta,WEST,Furniture,Desk Lamp,1.0,230.39,M. Gupta,Net Banking,Returning
ORD101071,02-20-2025,CUST1231,Anika Verma,east,Electronics,Mechanical Keyboard,4.0,95.09,M. Gupta,Debit Card,Returning
ORD100650,03-16-2024,CUST1230,Kavya Nair,SOUTH,Furniture,Bookshelf,1.0,199.55,M. Gupta,Credit Card,New
ORD101326,10-Nov-2024,CUST1066,Ishaan Verma,east,Office Supplies,Sticky Notes,2.0,33.02,R. Verma,Credit Card,Returning
ORD101433,23-Oct-2024,CUST1173,RIYA AGARWAL,North ,Software,VPN Subscription,2.0,378.34,P. Iyer,Net Banking,New
ORD100891,2024-02-17,CUST1051,ARJUN MEHTA,SOUTH,Electronics,Mechanical Keyboard,4.0,66.77,N. Joshi,Debit Card,New
ORD101569,02/07/2025,CUST1309,Krishna Gupta,North,Office Supplies,Desk Organizer,4.0,372.31,S. Khan,Net Banking,Returning
ORD100615,30/05/2025,CUST1195,Krishna Sharma,east,Software,VPN Subscription,3.0,406.93,R. Verma,Net Banking,Returning
ORD100154,2024-07-30,CUST1154,Aadhya Gupta,South,Furniture,Desk Lamp,3.0,243.27,P. Iyer,Net Banking,Returning
ORD101379,20-Oct-2025,CUST1119,Pari Agarwal,West,Electronics,Webcam HD,3.0,165.36,S. Khan,UPI,Returning
ORD100237,2025-08-03,CUST1237,KRISHNA SINGH,South,Office Supplies,Pen Set,5.0,292.95,R. Verma,Wallet,Returning
ORD100322,26/04/2025,CUST1322,Ishaan Nair,North ,Electronics,27in Monitor,2.0,71.52,R. Verma,Net Banking,Returning
ORD101246,27-Feb-2025,CUST1406,Vivaan Kumar,West,Furniture,Office Chair,1.0,120.18,S. Khan,Debit Card,Returning
ORD100082,18-Jun-2024,CUST1082,Sai Gupta,east,Software,Project Mgmt Tool,1.0,189.6,P. Iyer,UPI,New
ORD100512,2024-07-19,CUST1092,Myra Kumar,SOUTH,Office Supplies,Whiteboard,3.0,328.87,R. Verma,UPI,Returning
ORD101229,2025-05-06,CUST1389,  Ishaan Chopra  ,East,Electronics,27in Monitor,2.0,95.35,M. Gupta,Net Banking,New
ORD100929,25/06/2025,CUST1089,Myra Chopra,south,Furniture,Standing Desk,4.0,28.39,A. Sharma,Credit Card,Returning
ORD101318,2025-04-04,CUST1058,Arjun Patel,West,Furniture,Office Chair,2.0,408.83,A. Sharma,UPI,New
ORD100010,07-Aug-2025,CUST1010,Reyansh Joshi,north,Furniture,Filing Cabinet,2.0,354.8,S. Khan,Net Banking,Returning
ORD100831,03-30-2024,CUST1411,  Aadhya Joshi  ,west,Electronics,USB-C Hub,3.0,217.78,R. Verma,Credit Card,New
ORD100032,01/02/2024,CUST1032,  Aditya Agarwal  ,North,Furniture,Standing Desk,2.0,378.94,A. Sharma,Wallet,New
ORD100413,2025-05-25,CUST1413,  Pari Gupta  ,SOUTH,Electronics,Webcam HD,3.0,19.48,M. Gupta,Credit Card,Returning
ORD100580,04-Dec-2025,CUST1160,  Aditya Khan  ,North ,Electronics,27in Monitor,4.0,401.25,P. Iyer,Credit Card,New
ORD101558,30-Sep-2025,CUST1298,Ananya Kumar,west,Furniture,Office Chair,1.0,412.26,A. Sharma,Wallet,Returning
ORD101532,2025-12-24,CUST1272,Myra Patel,NORTH,Electronics,USB-C Hub,2.0,214.62,P. Iyer,Credit Card,New
ORD100614,2025-04-13,CUST1194,  Aadhya Chopra  ,WEST,Electronics,27in Monitor,4.0,12.87,M. Gupta,UPI,New
ORD101045,2025-03-27,CUST1205,Vivaan Mehta,east,Software,Antivirus License,-1.0,96.23,P. Iyer,Credit Card,New
ORD101014,10-28-2025,CUST1174,MYRA SHARMA,EAST,Electronics,27in Monitor,1.0,140.03,S. Khan,UPI,Returning
ORD100089,20/10/2025,CUST1089,ANANYA GUPTA,SOUTH,Electronics,Webcam HD,5.0,441.52,N. Joshi,UPI,New
ORD101371,17/09/2024,CUST1111,Diya Verma,south,Electronics,27in Monitor,-4.0,360.32,P. Iyer,UPI,Returning
ORD100601,01-14-2024,CUST1181,Krishna Nair,WEST,Furniture,Desk Lamp,2.0,321.89,M. Gupta,UPI,New
ORD100133,06-23-2025,CUST1133,Vihaan Joshi,North ,Office Supplies,Notebook Pack,3.0,126.16,M. Gupta,Debit Card,New
ORD100555,02/03/2025,CUST1135,AYAAN VERMA,south,Office Supplies,Notebook Pack,1.0,215.64,S. Khan,UPI,Returning
ORD101031,2024-06-28,CUST1191,VIVAAN CHOPRA,South,Office Supplies,Notebook Pack,1.0,35.86,A. Sharma,Credit Card,Returning
ORD101262,2024-06-25,CUST1002,Aadhya Mehta,SOUTH,Office Supplies,Sticky Notes,2.0,183.87,P. Iyer,Debit Card,Returning
ORD100320,09-19-2025,CUST1320,  Ishaan Reddy  ,EAST,Furniture,Standing Desk,-5.0,30.42,S. Khan,Credit Card,New
ORD101424,02-11-2025,CUST1164,Saanvi Reddy,NORTH,Office Supplies,Whiteboard,2.0,141.17,P. Iyer,Credit Card,Returning
ORD101399,27/05/2024,CUST1139,Saanvi Gupta,SOUTH,Furniture,Filing Cabinet,4.0,380.36,R. Verma,Wallet,New
ORD100634,2025-09-14,CUST1214,Krishna Nair,West,Furniture,Bookshelf,1.0,143.65,S. Khan,UPI,New
ORD100552,30-Jun-2025,CUST1132,Ayaan Iyer,WEST,Furniture,Standing Desk,2.0,178.01,N. Joshi,Debit Card,New
ORD101055,12-Apr-2024,CUST1215,KAVYA KUMAR,WEST,Furniture,Office Chair,2.0,381.28,N. Joshi,Wallet,Returning
ORD101407,2025-11-01,CUST1147,Aarav Gupta,north,Furniture,Filing Cabinet,2.0,48.67,P. Iyer,Net Banking,New
ORD100796,21-Apr-2025,CUST1376,PARI GUPTA,west,Office Supplies,Desk Organizer,3.0,416.16,S. Khan,UPI,New
ORD101344,2025-02-08,CUST1084,Navya Chopra,SOUTH,Office Supplies,Notebook Pack,1.0,379.02,S. Khan,UPI,New
ORD101378,03-20-2025,CUST1118,Kavya Kumar,South,Furniture,Office Chair,1.0,391.9,R. Verma,UPI,New
ORD100174,2024-06-08,CUST1174,Reyansh Gupta,west,Office Supplies,Notebook Pack,1.0,206.71,R. Verma,UPI,Returning
ORD100766,26-Oct-2024,CUST1346,Ishaan Patel,NORTH,Software,Project Mgmt Tool,,200.33,M. Gupta,UPI,Returning
ORD100245,27/08/2025,CUST1245,Vihaan Khan,north,Software,Cloud Backup Plan,4.0,17.92,N. Joshi,Wallet,New
ORD101080,09-Apr-2025,CUST1240,Pari Nair,EAST,Software,VPN Subscription,2.0,327.01,R. Verma,Net Banking,New
ORD101573,03-Nov-2024,CUST1313,Krishna Sharma,East,Office Supplies,Desk Organizer,2.0,207.41,P. Iyer,Credit Card,New
ORD100145,25/07/2025,CUST1145,Vihaan Kumar, East,Electronics,Wireless Mouse,5.0,173.36,R. Verma,Net Banking,New
ORD100090,10-Jul-2025,CUST1090,Vivaan Patel,east,Electronics,Mechanical Keyboard,2.0,24.19,A. Sharma,Net Banking,Returning
ORD100682,2024-11-03,CUST1262,Diya Reddy,west,Office Supplies,Sticky Notes,2.0,345.32,P. Iyer,Wallet,Returning
ORD100310,03-Dec-2024,CUST1310,Myra Gupta,North ,Electronics,USB-C Hub,2.0,315.56,N. Joshi,Wallet,New
ORD100093,01/02/2024,CUST1093,Diya Joshi,East,Electronics,27in Monitor,5.0,23.38,S. Khan,Wallet,New
ORD101264,15/06/2024,CUST1004,Aarav Verma,West,Furniture,Standing Desk,2.0,,A. Sharma,Wallet,Returning
ORD100924,22-May-2024,CUST1084,  Anika Khan  ,east,Office Supplies,Whiteboard,2.0,83.41,M. Gupta,Debit Card,New
ORD101364,27/02/2025,CUST1104,Aadhya Khan,north,Furniture,Office Chair,,157.54,R. Verma,Credit Card,New
ORD101035,2024-11-27,CUST1195,AYAAN KUMAR,EAST,Electronics,Wireless Mouse,4.0,279.44,S. Khan,Credit Card,New
ORD100243,06-17-2025,CUST1243,Vivaan Nair,west,Software,Antivirus License,2.0,263.76,M. Gupta,Credit Card,Returning
ORD101111,03/03/2024,CUST1271,Aarav Malhotra,north,Office Supplies,Notebook Pack,1.0,388.31,M. Gupta,Net Banking,New
ORD100214,21/05/2024,CUST1214,  Vihaan Chopra  ,EAST,Software,Antivirus License,3.0,166.03,A. Sharma,Net Banking,Returning
ORD101197,07/02/2024,CUST1357,Diya Reddy,north,Furniture,Bookshelf,1.0,54.98,M. Gupta,Credit Card,New
ORD100998,07/07/2025,CUST1158,REYANSH KHAN,south,Office Supplies,Notebook Pack,1.0,47.35,A. Sharma,Net Banking,New
ORD100853,2025-10-17,CUST1013,SAI MEHTA, East,Office Supplies,Whiteboard,1.0,442.42,S. Khan,UPI,Returning
ORD100425,04-25-2025,CUST1005,Aadhya Sharma,North ,Furniture,Filing Cabinet,5.0,110.59,M. Gupta,UPI,New
ORD101418,20/04/2025,CUST1158,  Diya Khan  ,North ,Furniture,Office Chair,1.0,,P. Iyer,Credit Card,Returning
ORD101142,27/07/2024,CUST1302,Navya Malhotra,South,Office Supplies,Pen Set,5.0,188.12,N. Joshi,Wallet,Returning
ORD101143,2024-04-21,CUST1303,Ayaan Iyer,south,Software,Antivirus License,1.0,91.92,R. Verma,Wallet,New
ORD100226,2024-07-27,CUST1226,ARJUN CHOPRA,east,Furniture,Bookshelf,3.0,367.8,R. Verma,Wallet,Returning
ORD101315,29-Oct-2024,CUST1055,Vihaan Verma,south,Office Supplies,Desk Organizer,1.0,72.86,A. Sharma,UPI,Returning
ORD100000,2025-07-12,CUST1000,Ayaan Gupta,North,Furniture,Standing Desk,4.0,22.05,M. Gupta,Debit Card,Returning
ORD100401,02-04-2024,CUST1401,Ananya Malhotra,east,Office Supplies,Whiteboard,1.0,371.85,P. Iyer,UPI,New
ORD101103,11-19-2025,CUST1263,Ananya Kumar,South,Electronics,27in Monitor,1.0,111.06,P. Iyer,Credit Card,Returning
ORD100084,2024-10-18,CUST1084,Vihaan Mehta,North ,Furniture,Desk Lamp,1.0,128.57,R. Verma,UPI,Returning
ORD100162,09-14-2025,CUST1162,Aditya Singh,east,Office Supplies,Sticky Notes,1.0,382.77,M. Gupta,Debit Card,Returning
ORD100114,18-Oct-2024,CUST1114,PARI REDDY,East,Electronics,USB-C Hub,5.0,401.05,A. Sharma,Net Banking,New
ORD100670,06-Feb-2025,CUST1250,Ishaan Joshi,WEST,Software,Cloud Backup Plan,4.0,320.16,A. Sharma,Wallet,New
ORD101174,2024-05-04,CUST1334,  Reyansh Gupta  ,WEST,Electronics,USB-C Hub,2.0,355.97,R. Verma,Wallet,Returning
ORD101231,08-Jan-2025,CUST1391,Vihaan Patel,east,Electronics,Mechanical Keyboard,2.0,186.69,M. Gupta,Net Banking,New
ORD100889,06-19-2025,CUST1049,  Anika Singh  ,SOUTH,Office Supplies,Desk Organizer,2.0,225.75,S. Khan,Debit Card,Returning
ORD100625,05-04-2025,CUST1205,Myra Joshi,East,Electronics,Wireless Mouse,2.0,17.48,M. Gupta,Wallet,Returning
ORD101577,05-04-2024,CUST1317,ISHAAN KUMAR,SOUTH,Office Supplies,Pen Set,5.0,365.52,S. Khan,Debit Card,New
ORD100952,03/11/2025,CUST1112,Saanvi Khan,east,Office Supplies,Pen Set,1.0,420.79,M. Gupta,Credit Card,Returning
ORD100807,2024-11-27,CUST1387,Navya Chopra, East,Office Supplies,Sticky Notes,1.0,327.47,R. Verma,Debit Card,New
ORD100258,08-11-2024,CUST1258,Riya Malhotra,North ,Furniture,Office Chair,1.0,426.63,R. Verma,Debit Card,New
ORD100624,02-06-2024,CUST1204,Pari Malhotra,north,Software,Antivirus License,1.0,427.86,M. Gupta,UPI,New
ORD100826,29-Mar-2024,CUST1406,AARAV IYER,WEST,Furniture,Filing Cabinet,2.0,248.33,A. Sharma,UPI,Returning
ORD100234,2025-05-29,CUST1234,Vivaan Mehta,North,Electronics,Webcam HD,2.0,355.81,S. Khan,UPI,Returning
ORD100135,2025-07-10,CUST1135,VIVAAN MALHOTRA,South,Software,Cloud Backup Plan,1.0,418.51,N. Joshi,UPI,New
ORD100616,22-Oct-2025,CUST1196,Ishaan Malhotra,WEST,Office Supplies,Sticky Notes,4.0,433.45,M. Gupta,Wallet,Returning
